store,store_type,date,hour,persona,passers,enters
药店-桐君阁启航店,药店,2026-04-23,7,退休老人,174,0
药店-桐君阁启航店,药店,2026-04-23,7,中青年,164,0
药店-桐君阁启航店,药店,2026-04-23,7,上班族,189,2
药店-桐君阁启航店,药店,2026-04-23,7,学生,164,0
药店-桐君阁启航店,药店,2026-04-23,8,家庭主妇,171,1
药店-桐君阁启航店,药店,2026-04-23,8,退休老人,148,2
药店-桐君阁启航店,药店,2026-04-23,8,中青年,148,0
药店-桐君阁启航店,药店,2026-04-23,8,上班族,192,4
药店-桐君阁启航店,药店,2026-04-23,8,学生,141,0
药店-桐君阁启航店,药店,2026-04-23,9,家庭主妇,124,1
药店-桐君阁启航店,药店,2026-04-23,9,退休老人,128,2
药店-桐君阁启航店,药店,2026-04-23,9,中青年,139,3
药店-桐君阁启航店,药店,2026-04-23,9,上班族,113,0
药店-桐君阁启航店,药店,2026-04-23,9,学生,116,0
药店-桐君阁启航店,药店,2026-04-23,10,家庭主妇,86,6
药店-桐君阁启航店,药店,2026-04-23,10,退休老人,100,0
药店-桐君阁启航店,药店,2026-04-23,10,中青年,76,1
药店-桐君阁启航店,药店,2026-04-23,10,上班族,90,1
药店-桐君阁启航店,药店,2026-04-23,10,学生,89,0
药店-桐君阁启航店,药店,2026-04-23,11,家庭主妇,54,0
药店-桐君阁启航店,药店,2026-04-23,11,退休老人,69,0
药店-桐君阁启航店,药店,2026-04-23,11,中青年,67,0
药店-桐君阁启航店,药店,2026-04-23,11,上班族,69,4
药店-桐君阁启航店,药店,2026-04-23,11,学生,57,0
药店-桐君阁启航店,药店,2026-04-23,12,家庭主妇,65,2
药店-桐君阁启航店,药店,2026-04-23,12,退休老人,56,0
药店-桐君阁启航店,药店,2026-04-23,12,中青年,49,0
药店-桐君阁启航店,药店,2026-04-23,12,上班族,54,2
药店-桐君阁启航店,药店,2026-04-23,12,学生,49,0
药店-桐君阁启航店,药店,2026-04-23,13,家庭主妇,38,0
药店-桐君阁启航店,药店,2026-04-23,13,退休老人,34,0
药店-桐君阁启航店,药店,2026-04-23,13,中青年,46,0
药店-桐君阁启航店,药店,2026-04-23,13,上班族,38,0
药店-桐君阁启航店,药店,2026-04-23,13,学生,39,0
药店-桐君阁启航店,药店,2026-04-23,14,家庭主妇,51,1
药店-桐君阁启航店,药店,2026-04-23,14,退休老人,44,0
药店-桐君阁启航店,药店,2026-04-23,14,中青年,44,0
药店-桐君阁启航店,药店,2026-04-23,14,上班族,36,1
药店-桐君阁启航店,药店,2026-04-23,14,学生,40,0
药店-桐君阁启航店,药店,2026-04-23,15,家庭主妇,73,3
药店-桐君阁启航店,药店,2026-04-23,15,退休老人,52,0
药店-桐君阁启航店,药店,2026-04-23,15,中青年,60,2
药店-桐君阁启航店,药店,2026-04-23,15,上班族,67,0
药店-桐君阁启航店,药店,2026-04-23,15,学生,55,0
药店-桐君阁启航店,药店,2026-04-23,16,家庭主妇,118,4
药店-桐君阁启航店,药店,2026-04-23,16,退休老人,114,0
药店-桐君阁启航店,药店,2026-04-23,16,中青年,107,3
药店-桐君阁启航店,药店,2026-04-23,16,上班族,116,0
药店-桐君阁启航店,药店,2026-04-23,16,学生,97,0
药店-桐君阁启航店,药店,2026-04-23,17,家庭主妇,141,1
药店-桐君阁启航店,药店,2026-04-23,17,退休老人,160,1
药店-桐君阁启航店,药店,2026-04-23,17,中青年,137,2
药店-桐君阁启航店,药店,2026-04-23,17,上班族,128,3
药店-桐君阁启航店,药店,2026-04-23,17,学生,136,1
药店-桐君阁启航店,药店,2026-04-23,18,家庭主妇,127,1
药店-桐君阁启航店,药店,2026-04-23,18,退休老人,142,0
药店-桐君阁启航店,药店,2026-04-23,18,中青年,132,1
药店-桐君阁启航店,药店,2026-04-23,18,上班族,134,4
药店-桐君阁启航店,药店,2026-04-23,18,学生,130,0
药店-桐君阁启航店,药店,2026-04-23,19,家庭主妇,139,4
药店-桐君阁启航店,药店,2026-04-23,19,退休老人,138,0
药店-桐君阁启航店,药店,2026-04-23,19,中青年,133,1
药店-桐君阁启航店,药店,2026-04-23,19,上班族,127,1
药店-桐君阁启航店,药店,2026-04-23,19,学生,138,0
药店-桐君阁启航店,药店,2026-04-23,20,家庭主妇,128,5
药店-桐君阁启航店,药店,2026-04-23,20,退休老人,130,1
药店-桐君阁启航店,药店,2026-04-23,20,中青年,126,2
药店-桐君阁启航店,药店,2026-04-23,20,上班族,122,0
药店-桐君阁启航店,药店,2026-04-23,20,学生,126,0
药店-桐君阁启航店,药店,2026-04-23,21,家庭主妇,57,3
药店-桐君阁启航店,药店,2026-04-23,21,退休老人,50,0
药店-桐君阁启航店,药店,2026-04-23,21,中青年,45,0
药店-桐君阁启航店,药店,2026-04-23,21,上班族,41,0
药店-桐君阁启航店,药店,2026-04-23,21,学生,54,0
药店-桐君阁启航店,药店,2026-04-23,22,家庭主妇,26,0
药店-桐君阁启航店,药店,2026-04-23,22,退休老人,18,0
药店-桐君阁启航店,药店,2026-04-23,22,中青年,17,0
药店-桐君阁启航店,药店,2026-04-23,22,上班族,14,0
药店-桐君阁启航店,药店,2026-04-23,22,学生,23,0
药店-桐君阁启航店,药店,2026-04-23,23,家庭主妇,0,0
药店-桐君阁启航店,药店,2026-04-23,23,退休老人,0,0
药店-桐君阁启航店,药店,2026-04-23,23,中青年,0,0
药店-桐君阁启航店,药店,2026-04-23,23,上班族,0,0
药店-桐君阁启航店,药店,2026-04-23,23,学生,0,0
药店-桐君阁启航店,药店,2026-04-24,0,家庭主妇,0,0
药店-桐君阁启航店,药店,2026-04-24,0,退休老人,0,0
药店-桐君阁启航店,药店,2026-04-24,0,中青年,0,0
药店-桐君阁启航店,药店,2026-04-24,0,上班族,0,0
药店-桐君阁启航店,药店,2026-04-24,0,学生,0,0
药店-桐君阁启航店,药店,2026-04-24,1,家庭主妇,2,0
药店-桐君阁启航店,药店,2026-04-24,1,退休老人,2,0
药店-桐君阁启航店,药店,2026-04-24,1,中青年,2,0
药店-桐君阁启航店,药店,2026-04-24,1,上班族,5,0
药店-桐君阁启航店,药店,2026-04-24,1,学生,1,0
药店-桐君阁启航店,药店,2026-04-24,2,家庭主妇,5,0
药店-桐君阁启航店,药店,2026-04-24,2,退休老人,2,0
药店-桐君阁启航店,药店,2026-04-24,2,中青年,1,0
药店-桐君阁启航店,药店,2026-04-24,2,上班族,5,0
药店-桐君阁启航店,药店,2026-04-24,2,学生,5,0
药店-桐君阁启航店,药店,2026-04-24,3,家庭主妇,0,0
药店-桐君阁启航店,药店,2026-04-24,3,退休老人,1,0
药店-桐君阁启航店,药店,2026-04-24,3,中青年,4,0
药店-桐君阁启航店,药店,2026-04-24,3,上班族,5,0
药店-桐君阁启航店,药店,2026-04-24,3,学生,3,0
药店-桐君阁启航店,药店,2026-04-24,4,家庭主妇,5,0
药店-桐君阁启航店,药店,2026-04-24,4,退休老人,3,0
药店-桐君阁启航店,药店,2026-04-24,4,中青年,3,0
药店-桐君阁启航店,药店,2026-04-24,4,上班族,2,0
药店-桐君阁启航店,药店,2026-04-24,4,学生,1,0
药店-桐君阁启航店,药店,2026-04-24,5,家庭主妇,4,0
药店-桐君阁启航店,药店,2026-04-24,5,退休老人,5,0
药店-桐君阁启航店,药店,2026-04-24,5,中青年,8,0
药店-桐君阁启航店,药店,2026-04-24,5,上班族,7,0
药店-桐君阁启航店,药店,2026-04-24,5,学生,4,0
药店-桐君阁启航店,药店,2026-04-24,6,家庭主妇,38,0
药店-桐君阁启航店,药店,2026-04-24,6,退休老人,23,0
药店-桐君阁启航店,药店,2026-04-24,6,中青年,30,0
药店-桐君阁启航店,药店,2026-04-24,6,上班族,23,0
药店-桐君阁启航店,药店,2026-04-24,6,学生,30,0
药店-桐君阁启航店,药店,2026-04-24,7,家庭主妇,170,0
药店-桐君阁启航店,药店,2026-04-24,7,退休老人,155,0
药店-桐君阁启航店,药店,2026-04-24,7,中青年,133,0
药店-桐君阁启航店,药店,2026-04-24,7,上班族,138,0
药店-桐君阁启航店,药店,2026-04-24,7,学生,163,0
药店-桐君阁启航店,药店,2026-04-24,8,家庭主妇,137,1
药店-桐君阁启航店,药店,2026-04-24,8,退休老人,147,1
药店-桐君阁启航店,药店,2026-04-24,8,中青年,150,1
药店-桐君阁启航店,药店,2026-04-24,8,上班族,156,1
药店-桐君阁启航店,药店,2026-04-24,8,学生,136,0
药店-桐君阁启航店,药店,2026-04-24,9,家庭主妇,118,1
药店-桐君阁启航店,药店,2026-04-24,9,退休老人,122,1
药店-桐君阁启航店,药店,2026-04-24,9,中青年,110,0
药店-桐君阁启航店,药店,2026-04-24,9,上班族,131,1
药店-桐君阁启航店,药店,2026-04-24,9,学生,103,0
药店-桐君阁启航店,药店,2026-04-24,10,家庭主妇,80,2
药店-桐君阁启航店,药店,2026-04-24,10,退休老人,81,0
药店-桐君阁启航店,药店,2026-04-24,10,中青年,94,0
药店-桐君阁启航店,药店,2026-04-24,10,上班族,78,1
药店-桐君阁启航店,药店,2026-04-24,10,学生,78,0
药店-桐君阁启航店,药店,2026-04-24,11,家庭主妇,66,1
药店-桐君阁启航店,药店,2026-04-24,11,退休老人,61,0
药店-桐君阁启航店,药店,2026-04-24,11,中青年,69,1
药店-桐君阁启航店,药店,2026-04-24,11,上班族,49,2
药店-桐君阁启航店,药店,2026-04-24,11,学生,56,0
药店-桐君阁启航店,药店,2026-04-24,12,家庭主妇,37,1
药店-桐君阁启航店,药店,2026-04-24,12,退休老人,42,0
药店-桐君阁启航店,药店,2026-04-24,12,中青年,55,0
药店-桐君阁启航店,药店,2026-04-24,12,上班族,61,2
药店-桐君阁启航店,药店,2026-04-24,12,学生,55,0
药店-桐君阁启航店,药店,2026-04-24,13,家庭主妇,41,3
药店-桐君阁启航店,药店,2026-04-24,13,退休老人,45,0
药店-桐君阁启航店,药店,2026-04-24,13,中青年,45,1
药店-桐君阁启航店,药店,2026-04-24,13,上班族,49,2
药店-桐君阁启航店,药店,2026-04-24,13,学生,48,0
药店-桐君阁启航店,药店,2026-04-24,14,家庭主妇,35,1
药店-桐君阁启航店,药店,2026-04-24,14,退休老人,46,0
药店-桐君阁启航店,药店,2026-04-24,14,中青年,46,1
药店-桐君阁启航店,药店,2026-04-24,14,上班族,55,0
药店-桐君阁启航店,药店,2026-04-24,14,学生,44,1
药店-桐君阁启航店,药店,2026-04-24,15,家庭主妇,314,0
药店-桐君阁启航店,药店,2026-04-24,15,退休老人,363,1
药店-桐君阁启航店,药店,2026-04-24,15,中青年,317,0
药店-桐君阁启航店,药店,2026-04-24,15,上班族,319,0
药店-桐君阁启航店,药店,2026-04-24,15,学生,332,0
药店-桐君阁启航店,药店,2026-04-24,16,家庭主妇,215,3
药店-桐君阁启航店,药店,2026-04-24,16,退休老人,207,0
药店-桐君阁启航店,药店,2026-04-24,16,中青年,199,2
药店-桐君阁启航店,药店,2026-04-24,16,上班族,196,0
药店-桐君阁启航店,药店,2026-04-24,16,学生,209,0
药店-桐君阁启航店,药店,2026-04-24,17,家庭主妇,194,3
药店-桐君阁启航店,药店,2026-04-24,17,退休老人,168,1
药店-桐君阁启航店,药店,2026-04-24,17,中青年,180,1
药店-桐君阁启航店,药店,2026-04-24,17,上班族,166,6
药店-桐君阁启航店,药店,2026-04-24,17,学生,171,0
药店-桐君阁启航店,药店,2026-04-24,18,家庭主妇,141,0
药店-桐君阁启航店,药店,2026-04-24,18,退休老人,152,0
药店-桐君阁启航店,药店,2026-04-24,18,中青年,148,1
药店-桐君阁启航店,药店,2026-04-24,18,上班族,169,4
药店-桐君阁启航店,药店,2026-04-24,18,学生,153,1
药店-桐君阁启航店,药店,2026-04-24,19,家庭主妇,133,1
药店-桐君阁启航店,药店,2026-04-24,19,退休老人,126,0
药店-桐君阁启航店,药店,2026-04-24,19,中青年,133,1
药店-桐君阁启航店,药店,2026-04-24,19,上班族,108,0
药店-桐君阁启航店,药店,2026-04-24,19,学生,123,3
药店-桐君阁启航店,药店,2026-04-24,20,家庭主妇,87,4
药店-桐君阁启航店,药店,2026-04-24,20,退休老人,100,0
药店-桐君阁启航店,药店,2026-04-24,20,中青年,109,3
药店-桐君阁启航店,药店,2026-04-24,20,上班族,85,1
药店-桐君阁启航店,药店,2026-04-24,20,学生,107,2
药店-桐君阁启航店,药店,2026-04-24,21,家庭主妇,48,3
药店-桐君阁启航店,药店,2026-04-24,21,退休老人,66,0
药店-桐君阁启航店,药店,2026-04-24,21,中青年,49,2
药店-桐君阁启航店,药店,2026-04-24,21,上班族,57,1
药店-桐君阁启航店,药店,2026-04-24,21,学生,49,0
药店-桐君阁启航店,药店,2026-04-24,22,家庭主妇,23,1
药店-桐君阁启航店,药店,2026-04-24,22,退休老人,30,0
药店-桐君阁启航店,药店,2026-04-24,22,中青年,22,0
药店-桐君阁启航店,药店,2026-04-24,22,上班族,25,0
药店-桐君阁启航店,药店,2026-04-24,22,学生,24,0
药店-桐君阁启航店,药店,2026-04-24,23,家庭主妇,0,0
药店-桐君阁启航店,药店,2026-04-24,23,退休老人,0,0
药店-桐君阁启航店,药店,2026-04-24,23,中青年,0,0
药店-桐君阁启航店,药店,2026-04-24,23,上班族,0,0
药店-桐君阁启航店,药店,2026-04-24,23,学生,0,0
药店-桐君阁启航店,药店,2026-04-25,0,家庭主妇,7,0
药店-桐君阁启航店,药店,2026-04-25,0,退休老人,5,0
药店-桐君阁启航店,药店,2026-04-25,0,中青年,8,0
药店-桐君阁启航店,药店,2026-04-25,0,上班族,4,0
药店-桐君阁启航店,药店,2026-04-25,0,学生,11,0
药店-桐君阁启航店,药店,2026-04-25,1,家庭主妇,8,0
药店-桐君阁启航店,药店,2026-04-25,1,退休老人,7,0
药店-桐君阁启航店,药店,2026-04-25,1,中青年,7,0
药店-桐君阁启航店,药店,2026-04-25,1,上班族,7,0
药店-桐君阁启航店,药店,2026-04-25,1,学生,5,0
药店-桐君阁启航店,药店,2026-04-25,2,家庭主妇,0,0
药店-桐君阁启航店,药店,2026-04-25,2,退休老人,4,0
药店-桐君阁启航店,药店,2026-04-25,2,中青年,3,0
药店-桐君阁启航店,药店,2026-04-25,2,上班族,1,0
药店-桐君阁启航店,药店,2026-04-25,2,学生,2,0
药店-桐君阁启航店,药店,2026-04-25,3,家庭主妇,1,0
药店-桐君阁启航店,药店,2026-04-25,3,退休老人,2,0
药店-桐君阁启航店,药店,2026-04-25,3,中青年,5,0
药店-桐君阁启航店,药店,2026-04-25,3,上班族,5,0
药店-桐君阁启航店,药店,2026-04-25,3,学生,1,0
药店-桐君阁启航店,药店,2026-04-25,4,家庭主妇,1,0
药店-桐君阁启航店,药店,2026-04-25,4,退休老人,3,0
药店-桐君阁启航店,药店,2026-04-25,4,中青年,2,0
药店-桐君阁启航店,药店,2026-04-25,4,上班族,2,0
药店-桐君阁启航店,药店,2026-04-25,4,学生,3,0
药店-桐君阁启航店,药店,2026-04-25,5,家庭主妇,9,0
药店-桐君阁启航店,药店,2026-04-25,5,退休老人,4,0
药店-桐君阁启航店,药店,2026-04-25,5,中青年,5,0
药店-桐君阁启航店,药店,2026-04-25,5,上班族,5,0
药店-桐君阁启航店,药店,2026-04-25,5,学生,5,0
药店-桐君阁启航店,药店,2026-04-25,6,家庭主妇,23,0
药店-桐君阁启航店,药店,2026-04-25,6,退休老人,33,0
药店-桐君阁启航店,药店,2026-04-25,6,中青年,21,0
药店-桐君阁启航店,药店,2026-04-25,6,上班族,29,0
药店-桐君阁启航店,药店,2026-04-25,6,学生,32,0
药店-桐君阁启航店,药店,2026-04-25,7,家庭主妇,84,0
药店-桐君阁启航店,药店,2026-04-25,7,退休老人,88,0
药店-桐君阁启航店,药店,2026-04-25,7,中青年,86,0
药店-桐君阁启航店,药店,2026-04-25,7,上班族,86,1
药店-桐君阁启航店,药店,2026-04-25,7,学生,89,0
药店-桐君阁启航店,药店,2026-04-25,8,家庭主妇,157,2
药店-桐君阁启航店,药店,2026-04-25,8,退休老人,153,2
药店-桐君阁启航店,药店,2026-04-25,8,中青年,135,2
药店-桐君阁启航店,药店,2026-04-25,8,上班族,180,6
药店-桐君阁启航店,药店,2026-04-25,8,学生,158,0
药店-桐君阁启航店,药店,2026-04-25,9,家庭主妇,140,4
药店-桐君阁启航店,药店,2026-04-25,9,退休老人,126,1
药店-桐君阁启航店,药店,2026-04-25,9,中青年,153,2
药店-桐君阁启航店,药店,2026-04-25,9,上班族,137,2
药店-桐君阁启航店,药店,2026-04-25,9,学生,158,0
药店-桐君阁启航店,药店,2026-04-25,10,家庭主妇,138,2
药店-桐君阁启航店,药店,2026-04-25,10,退休老人,116,1
药店-桐君阁启航店,药店,2026-04-25,10,中青年,133,1
药店-桐君阁启航店,药店,2026-04-25,10,上班族,114,2
药店-桐君阁启航店,药店,2026-04-25,10,学生,131,0
药店-桐君阁启航店,药店,2026-04-25,11,家庭主妇,79,2
药店-桐君阁启航店,药店,2026-04-25,11,退休老人,78,1
药店-桐君阁启航店,药店,2026-04-25,11,中青年,96,0
药店-桐君阁启航店,药店,2026-04-25,11,上班族,85,5
药店-桐君阁启航店,药店,2026-04-25,11,学生,94,1
药店-桐君阁启航店,药店,2026-04-25,12,家庭主妇,92,1
药店-桐君阁启航店,药店,2026-04-25,12,退休老人,97,0
药店-桐君阁启航店,药店,2026-04-25,12,中青年,93,0
药店-桐君阁启航店,药店,2026-04-25,12,上班族,107,2
药店-桐君阁启航店,药店,2026-04-25,12,学生,90,0
药店-桐君阁启航店,药店,2026-04-25,13,家庭主妇,76,4
药店-桐君阁启航店,药店,2026-04-25,13,退休老人,65,0
药店-桐君阁启航店,药店,2026-04-25,13,中青年,64,0
药店-桐君阁启航店,药店,2026-04-25,13,上班族,79,0
药店-桐君阁启航店,药店,2026-04-25,13,学生,57,0
药店-桐君阁启航店,药店,2026-04-25,14,家庭主妇,73,3
药店-桐君阁启航店,药店,2026-04-25,14,退休老人,77,0
药店-桐君阁启航店,药店,2026-04-25,14,中青年,75,1
药店-桐君阁启航店,药店,2026-04-25,14,上班族,73,1
药店-桐君阁启航店,药店,2026-04-25,14,学生,62,0
药店-桐君阁启航店,药店,2026-04-25,15,家庭主妇,85,4
药店-桐君阁启航店,药店,2026-04-25,15,退休老人,78,0
药店-桐君阁启航店,药店,2026-04-25,15,中青年,91,2
药店-桐君阁启航店,药店,2026-04-25,15,上班族,86,1
药店-桐君阁启航店,药店,2026-04-25,15,学生,89,0
药店-桐君阁启航店,药店,2026-04-25,16,家庭主妇,94,3
药店-桐君阁启航店,药店,2026-04-25,16,退休老人,95,0
药店-桐君阁启航店,药店,2026-04-25,16,中青年,103,3
药店-桐君阁启航店,药店,2026-04-25,16,上班族,95,1
药店-桐君阁启航店,药店,2026-04-25,16,学生,96,0
药店-桐君阁启航店,药店,2026-04-25,17,家庭主妇,128,1
药店-桐君阁启航店,药店,2026-04-25,17,退休老人,134,0
药店-桐君阁启航店,药店,2026-04-25,17,中青年,136,0
药店-桐君阁启航店,药店,2026-04-25,17,上班族,103,3
药店-桐君阁启航店,药店,2026-04-25,17,学生,111,0
药店-桐君阁启航店,药店,2026-04-25,18,家庭主妇,162,2
药店-桐君阁启航店,药店,2026-04-25,18,退休老人,133,0
药店-桐君阁启航店,药店,2026-04-25,18,中青年,128,0
药店-桐君阁启航店,药店,2026-04-25,18,上班族,148,8
药店-桐君阁启航店,药店,2026-04-25,18,学生,119,0
药店-桐君阁启航店,药店,2026-04-25,19,家庭主妇,128,2
药店-桐君阁启航店,药店,2026-04-25,19,退休老人,114,0
药店-桐君阁启航店,药店,2026-04-25,19,中青年,108,0
药店-桐君阁启航店,药店,2026-04-25,19,上班族,111,1
药店-桐君阁启航店,药店,2026-04-25,19,学生,116,0
药店-桐君阁启航店,药店,2026-04-25,20,家庭主妇,88,1
药店-桐君阁启航店,药店,2026-04-25,20,退休老人,105,1
药店-桐君阁启航店,药店,2026-04-25,20,中青年,97,0
药店-桐君阁启航店,药店,2026-04-25,20,上班族,94,2
药店-桐君阁启航店,药店,2026-04-25,20,学生,86,4
药店-桐君阁启航店,药店,2026-04-25,21,家庭主妇,44,3
药店-桐君阁启航店,药店,2026-04-25,21,退休老人,60,0
药店-桐君阁启航店,药店,2026-04-25,21,中青年,62,0
药店-桐君阁启航店,药店,2026-04-25,21,上班族,61,1
药店-桐君阁启航店,药店,2026-04-25,21,学生,44,0
药店-桐君阁启航店,药店,2026-04-25,22,家庭主妇,29,0
药店-桐君阁启航店,药店,2026-04-25,22,退休老人,32,0
药店-桐君阁启航店,药店,2026-04-25,22,中青年,35,0
药店-桐君阁启航店,药店,2026-04-25,22,上班族,35,0
药店-桐君阁启航店,药店,2026-04-25,22,学生,23,0
药店-桐君阁启航店,药店,2026-04-25,23,家庭主妇,0,0
药店-桐君阁启航店,药店,2026-04-25,23,退休老人,0,0
药店-桐君阁启航店,药店,2026-04-25,23,中青年,0,0
药店-桐君阁启航店,药店,2026-04-25,23,上班族,0,0
药店-桐君阁启航店,药店,2026-04-25,23,学生,0,0
药店-桐君阁启航店,药店,2026-04-27,0,家庭主妇,4,0
药店-桐君阁启航店,药店,2026-04-27,0,退休老人,7,0
药店-桐君阁启航店,药店,2026-04-27,0,中青年,7,0
药店-桐君阁启航店,药店,2026-04-27,0,上班族,16,0
药店-桐君阁启航店,药店,2026-04-27,0,学生,4,0
药店-桐君阁启航店,药店,2026-04-27,1,家庭主妇,2,0
药店-桐君阁启航店,药店,2026-04-27,1,退休老人,2,0
药店-桐君阁启航店,药店,2026-04-27,1,中青年,5,0
药店-桐君阁启航店,药店,2026-04-27,1,上班族,1,0
药店-桐君阁启航店,药店,2026-04-27,1,学生,2,0
药店-桐君阁启航店,药店,2026-04-27,2,家庭主妇,3,0
药店-桐君阁启航店,药店,2026-04-27,2,退休老人,4,0
药店-桐君阁启航店,药店,2026-04-27,2,中青年,4,0
药店-桐君阁启航店,药店,2026-04-27,2,上班族,4,0
药店-桐君阁启航店,药店,2026-04-27,2,学生,2,0
药店-桐君阁启航店,药店,2026-04-27,3,家庭主妇,1,0
药店-桐君阁启航店,药店,2026-04-27,3,退休老人,0,0
药店-桐君阁启航店,药店,2026-04-27,3,中青年,1,0
药店-桐君阁启航店,药店,2026-04-27,3,上班族,1,0
药店-桐君阁启航店,药店,2026-04-27,3,学生,3,0
药店-桐君阁启航店,药店,2026-04-27,4,家庭主妇,2,0
药店-桐君阁启航店,药店,2026-04-27,4,退休老人,2,0
药店-桐君阁启航店,药店,2026-04-27,4,中青年,1,0
药店-桐君阁启航店,药店,2026-04-27,4,上班族,3,0
药店-桐君阁启航店,药店,2026-04-27,4,学生,4,0
药店-桐君阁启航店,药店,2026-04-27,5,家庭主妇,5,0
药店-桐君阁启航店,药店,2026-04-27,5,退休老人,7,0
药店-桐君阁启航店,药店,2026-04-27,5,中青年,6,0
药店-桐君阁启航店,药店,2026-04-27,5,上班族,5,0
药店-桐君阁启航店,药店,2026-04-27,5,学生,10,0
药店-桐君阁启航店,药店,2026-04-27,6,家庭主妇,30,0
药店-桐君阁启航店,药店,2026-04-27,6,退休老人,25,0
药店-桐君阁启航店,药店,2026-04-27,6,中青年,24,0
药店-桐君阁启航店,药店,2026-04-27,6,上班族,24,0
药店-桐君阁启航店,药店,2026-04-27,6,学生,25,0
药店-桐君阁启航店,药店,2026-04-27,7,家庭主妇,117,0
药店-桐君阁启航店,药店,2026-04-27,7,退休老人,143,0
药店-桐君阁启航店,药店,2026-04-27,7,中青年,129,0
药店-桐君阁启航店,药店,2026-04-27,7,上班族,140,1
药店-桐君阁启航店,药店,2026-04-27,7,学生,110,0
药店-桐君阁启航店,药店,2026-04-27,8,家庭主妇,119,3
药店-桐君阁启航店,药店,2026-04-27,8,退休老人,114,1
药店-桐君阁启航店,药店,2026-04-27,8,中青年,117,1
药店-桐君阁启航店,药店,2026-04-27,8,上班族,125,1
药店-桐君阁启航店,药店,2026-04-27,8,学生,121,1
药店-桐君阁启航店,药店,2026-04-27,9,家庭主妇,87,3
药店-桐君阁启航店,药店,2026-04-27,9,退休老人,65,0
药店-桐君阁启航店,药店,2026-04-27,9,中青年,80,1
药店-桐君阁启航店,药店,2026-04-27,9,上班族,85,1
药店-桐君阁启航店,药店,2026-04-27,9,学生,91,0
药店-桐君阁启航店,药店,2026-04-27,10,家庭主妇,62,0
药店-桐君阁启航店,药店,2026-04-27,10,退休老人,57,0
药店-桐君阁启航店,药店,2026-04-27,10,中青年,54,0
药店-桐君阁启航店,药店,2026-04-27,10,上班族,51,1
药店-桐君阁启航店,药店,2026-04-27,10,学生,61,0
药店-桐君阁启航店,药店,2026-04-27,11,家庭主妇,51,0
药店-桐君阁启航店,药店,2026-04-27,11,退休老人,59,0
药店-桐君阁启航店,药店,2026-04-27,11,中青年,44,2
药店-桐君阁启航店,药店,2026-04-27,11,上班族,60,0
药店-桐君阁启航店,药店,2026-04-27,11,学生,52,0
药店-桐君阁启航店,药店,2026-04-27,12,家庭主妇,40,0
药店-桐君阁启航店,药店,2026-04-27,12,退休老人,38,0
药店-桐君阁启航店,药店,2026-04-27,12,中青年,28,0
药店-桐君阁启航店,药店,2026-04-27,12,上班族,36,3
药店-桐君阁启航店,药店,2026-04-27,12,学生,34,0
药店-桐君阁启航店,药店,2026-04-27,13,家庭主妇,31,1
药店-桐君阁启航店,药店,2026-04-27,13,退休老人,37,0
药店-桐君阁启航店,药店,2026-04-27,13,中青年,35,0
药店-桐君阁启航店,药店,2026-04-27,13,上班族,32,0
药店-桐君阁启航店,药店,2026-04-27,13,学生,24,0
药店-桐君阁启航店,药店,2026-04-27,14,家庭主妇,36,1
药店-桐君阁启航店,药店,2026-04-27,14,退休老人,29,0
药店-桐君阁启航店,药店,2026-04-27,14,中青年,36,0
药店-桐君阁启航店,药店,2026-04-27,14,上班族,39,0
药店-桐君阁启航店,药店,2026-04-27,14,学生,34,0
药店-桐君阁启航店,药店,2026-04-27,15,家庭主妇,38,2
药店-桐君阁启航店,药店,2026-04-27,15,退休老人,47,0
药店-桐君阁启航店,药店,2026-04-27,15,中青年,37,1
药店-桐君阁启航店,药店,2026-04-27,15,上班族,37,0
药店-桐君阁启航店,药店,2026-04-27,15,学生,43,0
药店-桐君阁启航店,药店,2026-04-27,16,家庭主妇,96,2
药店-桐君阁启航店,药店,2026-04-27,16,退休老人,87,0
药店-桐君阁启航店,药店,2026-04-27,16,中青年,91,2
药店-桐君阁启航店,药店,2026-04-27,16,上班族,106,3
药店-桐君阁启航店,药店,2026-04-27,16,学生,88,0
药店-桐君阁启航店,药店,2026-04-27,17,家庭主妇,98,3
药店-桐君阁启航店,药店,2026-04-27,17,退休老人,82,1
药店-桐君阁启航店,药店,2026-04-27,17,中青年,118,0
药店-桐君阁启航店,药店,2026-04-27,17,上班族,101,1
药店-桐君阁启航店,药店,2026-04-27,17,学生,96,0
药店-桐君阁启航店,药店,2026-04-27,18,家庭主妇,96,2
药店-桐君阁启航店,药店,2026-04-27,18,退休老人,81,0
药店-桐君阁启航店,药店,2026-04-27,18,中青年,82,0
药店-桐君阁启航店,药店,2026-04-27,18,上班族,75,3
药店-桐君阁启航店,药店,2026-04-27,18,学生,76,0
药店-桐君阁启航店,药店,2026-04-27,19,家庭主妇,71,1
药店-桐君阁启航店,药店,2026-04-27,19,退休老人,81,0
药店-桐君阁启航店,药店,2026-04-27,19,中青年,79,0
药店-桐君阁启航店,药店,2026-04-27,19,上班族,81,0
药店-桐君阁启航店,药店,2026-04-27,19,学生,69,0
药店-桐君阁启航店,药店,2026-04-27,20,家庭主妇,71,3
药店-桐君阁启航店,药店,2026-04-27,20,退休老人,65,0
药店-桐君阁启航店,药店,2026-04-27,20,中青年,86,1
药店-桐君阁启航店,药店,2026-04-27,20,上班族,69,4
